-5.827768	-2.072068	0.000000
3.439940	5.439232	1.000000
0.735886	-4.532846	0.000000
8.907882	7.061703	1.000000
-3.996564	-5.690914	0.000000
-2.500380	-4.626955	0.000000
8.780809	-0.373166	1.000000
-3.598364	8.768417	1.000000
8.209553	-2.436304	1.000000
2.781178	-6.281841	0.000000
8.742294	3.439286	1.000000
-0.010981	-6.068434	0.000000
9.288128	-8.218400	1.000000
-6.381870	6.307547	0.000000
2.648828	-4.363417	0.000000
7.636649	1.873863	1.000000
-1.650991	-6.664591	0.000000
-1.872132	-6.169556	0.000000
-6.048340	-3.181360	0.000000
-8.415135	-0.478176	0.000000
7.945942	6.365977	1.000000
-9.199536	0.992275	0.000000
6.254463	8.887546	1.000000
-1.020116	-0.000695	0.000000
0.218391	2.613245	1.000000
9.030086	-4.869996	1.000000
8.526269	3.413167	1.000000
5.412546	1.659026	1.000000
2.433209	4.399562	1.000000
9.623931	-8.397827	1.000000
1.478798	-6.955298	0.000000
-0.989588	-3.483767	0.000000
6.559572	9.048960	1.000000
-8.413900	-5.776082	0.000000
-8.832914	-1.024168	0.000000
4.349906	-9.675725	0.000000
6.996884	4.169289	1.000000
-3.785305	-1.471695	0.000000
4.315092	4.911945	1.000000
-6.810538	0.327265	0.000000
2.624971	-1.649434	1.000000
7.063660	8.104205	1.000000
-5.251305	-6.415909	0.000000
-7.980065	-2.642786	0.000000
8.678370	-9.097468	0.000000
8.122415	-8.219517	0.000000
-4.310997	7.272307	1.000000
2.026646	1.335871	1.000000
0.882504	-8.146874	0.000000
8.889165	-2.531988	1.000000
-6.002991	-0.862777	0.000000
-2.578152	5.586622	1.000000
-9.113688	3.176250	0.000000
-0.862630	6.523538	1.000000
-5.017138	-5.360237	0.000000
7.378377	6.858163	1.000000
6.577026	0.700154	1.000000
9.189087	3.953077	1.000000
1.314142	-4.015275	0.000000
-6.669260	5.696387	0.000000
0.005534	8.925094	1.000000
4.674301	-0.258348	1.000000
-3.081808	-5.987639	0.000000
-2.551733	-9.504759	0.000000
-8.795484	7.069659	0.000000
-7.889140	-3.027181	0.000000
3.213118	8.983816	1.000000
3.997251	-1.483570	1.000000
-2.570790	-9.165720	0.000000
-1.583741	-5.379021	0.000000
-1.966941	7.516125	1.000000
-0.413025	-9.124153	0.000000
4.262044	-6.959666	0.000000
-2.277093	7.601133	1.000000
5.440492	-0.582606	1.000000
-1.095414	-7.497261	0.000000
-1.601019	-7.766701	0.000000
8.681341	4.449375	1.000000
0.346174	-2.446500	0.000000
4.606649	-8.385752	0.000000
-1.648917	9.043727	1.000000
-0.240475	1.901919	1.000000
9.170922	9.791131	1.000000
3.005336	-6.396559	0.000000
-9.345835	7.101135	0.000000
-5.554826	-1.763450	0.000000
0.340926	8.466915	1.000000
-3.332991	7.256684	1.000000
2.251551	-9.912547	0.000000
5.289710	2.992196	1.000000
-4.398374	6.945662	1.000000
-6.549774	1.132137	0.000000
-5.728273	-3.646494	0.000000
1.561382	-9.995826	0.000000
1.987090	4.306502	1.000000
-9.936509	-6.839750	0.000000
-1.921211	-5.923812	0.000000
4.574175	-9.061700	0.000000
-6.371733	-9.980666	0.000000
9.768790	4.975098	1.000000
0.784274	-3.235537	0.000000
6.350091	1.575453	1.000000
-0.671361	-3.386477	0.000000
-5.554843	-2.930810	0.000000
-9.675523	-1.176074	0.000000
-3.717149	7.172995	1.000000
-6.190727	-1.328942	0.000000
6.113011	6.150889	1.000000
-9.274306	1.206456	0.000000
6.336823	7.728507	1.000000
-5.789986	6.609285	1.000000
6.560247	-9.695421	0.000000
7.739319	6.901171	1.000000
2.290893	3.777229	1.000000
6.959405	4.224044	1.000000
8.827450	3.592493	1.000000
5.545171	0.119513	1.000000
-1.179667	-8.339299	0.000000
-2.471587	2.548909	1.000000
4.787115	9.925376	1.000000
5.913597	-5.276927	1.000000
-6.266368	4.271249	0.000000
6.505859	0.487311	1.000000
-6.840691	6.790236	0.000000
0.128824	7.502394	1.000000
7.701216	8.580669	1.000000
-4.571162	4.802778	1.000000
6.349749	-7.334739	0.000000
4.740430	7.486024	1.000000
-5.016609	-1.699954	0.000000
6.140011	-5.628596	1.000000
-0.080492	6.417607	1.000000
-6.200463	1.355023	0.000000
1.288487	-2.448206	0.000000
9.029480	-3.040496	1.000000
4.171341	-9.224461	0.000000
-4.138713	-6.963167	0.000000
7.674313	8.424511	1.000000
-2.167899	3.416522	1.000000
-5.689843	5.644930	0.000000
-0.456042	-5.586805	0.000000
-4.180519	-2.036185	0.000000
-5.311070	2.179016	0.000000
-2.703547	-8.384298	0.000000
-8.592046	-1.140180	0.000000
8.178511	4.933775	1.000000
1.355829	4.241942	1.000000
-2.651234	5.017564	1.000000
7.453280	-5.157302	1.000000
4.744242	-8.727409	0.000000
-7.018192	3.444277	0.000000
-1.992422	-3.975692	0.000000
2.953686	6.417715	1.000000
5.768090	4.636875	1.000000
0.454511	-6.147551	0.000000
9.342018	6.327789	1.000000
-7.675244	5.182833	0.000000
6.490887	-3.270182	1.000000
-1.348085	-7.830123	0.000000
8.152614	-9.484335	0.000000
-0.833148	-5.086196	0.000000
4.583917	-2.841952	1.000000
-9.527779	-7.032446	0.000000
-0.573981	6.219826	1.000000
7.669496	-8.417245	0.000000
6.796300	0.741831	1.000000
-5.983917	8.896656	1.000000
-2.291650	-7.207519	0.000000
-3.833666	-5.351001	0.000000
6.496796	-4.378508	1.000000
-3.393670	8.855675	1.000000
8.535219	-9.254806	0.000000
-5.888107	2.960741	0.000000
-8.984338	-7.963304	0.000000
-4.781764	4.996926	1.000000
7.280792	-8.633701	0.000000
-0.359243	-1.284757	0.000000
5.922697	-9.437479	0.000000
9.220219	2.790899	1.000000
1.522946	1.890632	1.000000
-2.094976	-5.014800	0.000000
5.530163	-1.484883	1.000000
9.260454	-4.280486	1.000000
-8.338741	4.260695	0.000000
-0.490311	-7.844223	0.000000
-8.175734	3.054032	0.000000
-8.274870	-9.264925	0.000000
0.927693	2.922652	1.000000
-2.340883	-2.438401	0.000000
-3.805448	6.356799	1.000000
9.366910	-2.210966	1.000000
-5.251390	4.028227	0.000000
7.902790	-7.164497	1.000000
4.793864	-5.603509	0.000000
9.904184	8.478766	1.000000
-0.714688	-5.074138	0.000000
8.048737	-0.548386	1.000000
-3.551611	3.584691	1.000000
-7.039370	-6.819163	0.000000
5.929687	4.600512	1.000000
-1.107822	-2.707236	0.000000
4.728914	-2.861578	1.000000
-2.135104	-9.282810	0.000000
3.986522	4.042367	1.000000
3.820920	-7.360289	0.000000
3.947737	2.392676	1.000000
3.347314	8.676673	1.000000
-3.804794	-3.708783	0.000000
-0.405047	-2.177652	0.000000
-4.083942	3.236256	0.000000
-0.425000	-6.796645	0.000000
-0.398618	-5.575378	0.000000
-2.756375	4.496383	1.000000
-3.461989	-2.157460	0.000000
9.104206	0.303703	1.000000
-9.818643	9.891878	1.000000
-8.501504	7.851555	0.000000
-1.822710	-9.673463	0.000000
4.059092	-4.849956	0.000000
-2.567746	-2.343331	0.000000
8.789690	-8.137880	1.000000
7.086300	7.962513	1.000000
2.647512	-3.109130	0.000000
-5.884808	3.951119	0.000000
-7.981521	-3.545479	0.000000
-8.581175	0.604113	0.000000
1.531128	-9.162572	0.000000
-4.883896	-9.283421	0.000000
-1.902218	6.442940	1.000000
9.271338	-2.693244	1.000000
1.015028	9.288647	1.000000
-2.510692	9.750487	1.000000
1.620824	5.309771	1.000000
1.725705	-0.651034	1.000000
-1.125239	2.330600	1.000000
6.287772	-5.989308	1.000000
-3.430544	1.544824	0.000000
-9.369309	-5.015268	0.000000
-6.387967	3.566762	0.000000
5.460366	-1.104053	1.000000
-7.201629	-6.609234	0.000000
-5.913033	5.986542	1.000000
8.296007	-5.300150	1.000000
-7.436051	-1.288636	0.000000
-3.448723	1.294908	0.000000
5.768800	-4.239258	1.000000
-9.310489	8.851492	0.000000
2.771725	-2.873377	0.000000
3.789232	8.172089	1.000000
-4.257059	7.824746	1.000000
-6.326807	5.475865	0.000000
-2.474742	1.820468	0.000000
-1.511037	3.817521	1.000000
9.559282	9.261502	1.000000
-5.485747	-2.444710	0.000000
2.433622	5.899955	1.000000
-4.336471	-1.290482	0.000000
-1.512795	8.327907	1.000000
-0.644899	-3.342105	0.000000
5.972561	-7.893256	0.000000
0.817207	-8.191654	0.000000
1.588151	-6.926770	0.000000
-7.708207	-6.324841	0.000000
3.869536	1.068720	1.000000
8.017852	5.466117	1.000000
9.092100	-5.449502	1.000000
0.670453	-6.250531	0.000000
4.034025	5.827157	1.000000
3.436815	-4.092754	0.000000
-0.983279	0.585036	0.000000
5.680692	-2.912449	1.000000
9.889857	2.381204	1.000000
6.509359	-4.865833	1.000000
-6.732900	1.571795	0.000000
-8.775126	-3.831550	0.000000
7.195506	-0.634661	1.000000
6.659281	3.743210	1.000000
-0.675805	7.733497	1.000000
-6.302177	-7.869451	0.000000
4.659373	-4.650158	1.000000
-4.525517	-8.175538	0.000000
7.995263	-7.335918	1.000000
-8.911822	3.788361	0.000000
-8.212328	-0.882091	0.000000
8.693344	-8.339832	1.000000
0.498438	-2.840326	0.000000
1.818245	7.401564	1.000000
-6.162691	-2.221140	0.000000
3.848028	-3.483887	1.000000
2.581712	6.834833	1.000000
-9.441906	6.100020	0.000000
9.946968	4.065550	1.000000
3.192656	8.150170	1.000000
-5.025867	3.409723	0.000000
-9.863410	0.145635	0.000000
4.170877	8.898456	1.000000
3.059569	-0.647072	1.000000
3.858635	-4.915280	0.000000
9.764270	4.880946	1.000000
6.049121	-3.263693	1.000000
-9.079876	1.910960	0.000000
1.333727	-3.230877	0.000000
6.091121	0.543476	1.000000
-6.202592	-1.376072	0.000000
7.652810	3.647479	1.000000
5.539044	-2.940890	1.000000
-9.851237	8.857586	0.000000
5.452045	5.897417	1.000000
8.034378	-0.001510	1.000000
7.909895	-3.065754	1.000000
-4.393983	4.791887	1.000000
1.241478	4.496277	1.000000
-0.320765	-6.631318	0.000000
-2.452511	5.219826	1.000000
3.746766	-5.596299	0.000000
-0.101901	-1.283502	0.000000
5.391537	7.134748	1.000000
4.524935	2.247931	1.000000
-8.139081	4.443300	0.000000
-1.171741	-3.175710	0.000000
9.462830	-5.766631	1.000000
-8.721783	0.737038	0.000000
-9.188270	6.529016	0.000000
-4.577025	-2.988935	0.000000
3.731560	2.823898	1.000000
-9.039017	6.965154	0.000000
-4.906791	-9.768861	0.000000
7.793445	-4.477439	1.000000
-8.796376	4.663765	0.000000
-0.774094	0.475015	0.000000
-1.965067	-7.701465	0.000000
-3.244111	1.388655	0.000000
9.576969	9.875046	1.000000
1.949197	4.337381	1.000000
-4.888324	-2.267136	0.000000
4.865919	-9.391538	0.000000
-3.243001	6.027114	1.000000
8.187454	9.081724	1.000000
7.157240	5.061625	1.000000
3.245016	-3.304595	0.000000
-1.755125	9.822678	1.000000
-1.824553	-9.733828	0.000000
9.501888	7.305778	1.000000
-2.081655	-4.307134	0.000000
-4.287029	-6.662245	0.000000
8.621248	-2.045304	1.000000
-3.218243	-9.588239	0.000000
-4.073104	6.243260	1.000000
3.320863	6.542829	1.000000
7.610081	-1.989904	1.000000
2.791696	6.967399	1.000000
1.195702	1.947010	1.000000
4.755197	-4.190399	1.000000
-0.856759	-3.686965	0.000000
8.051277	4.196231	1.000000
6.716913	9.494342	1.000000
3.902844	-4.277510	0.000000
-2.839590	-6.842696	0.000000
1.666654	5.518432	1.000000
6.445351	2.058378	1.000000
-8.551945	2.739083	0.000000
-2.972406	6.489822	1.000000
-3.556957	2.682544	0.000000
-7.892509	4.750655	0.000000
-8.801846	-7.719494	0.000000
0.033652	-0.224955	0.000000
2.098289	-9.480755	0.000000
1.574213	1.364532	1.000000
-9.609778	2.949844	0.000000
5.663888	-5.776484	0.000000
2.040652	-4.320352	0.000000
8.249453	6.105712	1.000000
-8.647790	-2.182098	0.000000
-5.076929	-2.283855	0.000000
7.395865	5.668416	1.000000
7.425269	-3.850155	1.000000
8.411495	-3.530685	1.000000
0.931584	-0.870745	1.000000
-7.381841	7.377010	0.000000
-4.446356	3.842508	0.000000
3.841492	5.802588	1.000000
4.061203	-4.315632	0.000000
-8.135789	3.234019	0.000000
2.626247	0.074101	1.000000
1.366955	-8.565933	0.000000
-9.444722	-0.666739	0.000000
-8.358680	9.504773	1.000000
-5.866814	-9.839531	0.000000
4.801764	6.146926	1.000000
3.459709	-3.875715	0.000000
-0.662723	5.159956	1.000000
-1.918227	-1.213873	0.000000
-1.525198	-2.499165	0.000000
-7.327790	6.132183	0.000000
2.353275	6.449749	1.000000
-7.881300	5.113501	0.000000
9.962474	-1.017624	1.000000
7.503900	7.377243	1.000000
-7.888942	6.750569	0.000000
9.060313	-5.937478	1.000000
-2.630089	7.355539	1.000000
-3.861494	8.040462	1.000000
3.415110	-7.768759	0.000000
-1.689095	-1.844195	0.000000
4.809649	-1.218685	1.000000
1.670234	-8.107889	0.000000
-8.156293	7.210042	0.000000
5.179473	-7.144965	0.000000
-2.437091	-2.515113	0.000000
5.100949	-4.333674	1.000000
-7.711752	-0.771617	0.000000
-1.367611	-8.857650	0.000000
-5.097690	-4.574878	0.000000
-5.990184	3.926663	0.000000
-5.548105	4.366437	0.000000
0.518546	-6.158197	0.000000
-8.041028	-9.581686	0.000000
-9.119136	8.562143	0.000000
3.265774	-1.504067	1.000000
-0.442729	8.218074	1.000000
1.005273	-0.936407	1.000000
0.485620	-7.650636	0.000000
-6.770929	-6.395876	0.000000
-7.732483	-5.045618	0.000000
-6.624371	-4.495083	0.000000
-3.376753	-5.553097	0.000000
8.311575	-3.592629	1.000000
3.427728	-1.400742	1.000000
1.518058	-3.063267	0.000000
1.264106	-5.707393	0.000000
-7.199905	-6.979864	0.000000
-9.995531	-7.012124	0.000000
-2.021846	-9.789208	0.000000
-8.611753	-1.741212	0.000000
-4.490260	1.209264	0.000000
-6.831423	0.902054	0.000000
-7.329299	-2.465557	0.000000
5.367169	-6.163969	0.000000
7.624727	-2.661402	1.000000
0.482183	0.091434	1.000000
1.472430	-6.754807	0.000000
-9.287515	-9.068762	0.000000
1.520673	-5.867570	0.000000
8.184148	-6.410812	1.000000
3.742107	4.926091	1.000000
-1.855147	3.586620	1.000000
-2.977040	8.002952	1.000000
4.202558	0.480289	1.000000
-7.845759	8.975641	1.000000
-6.474527	2.126989	0.000000
2.300924	-1.575651	1.000000
-4.427700	-5.445682	0.000000
-7.847712	3.071401	0.000000
3.268917	-9.595199	0.000000
-5.048943	-5.601859	0.000000
-6.199802	-3.889752	0.000000
-8.958179	-1.216727	0.000000
-5.546408	-8.334131	0.000000
-1.453534	-2.550001	0.000000
7.472586	-4.625283	1.000000
-5.742729	8.510682	1.000000
3.003220	-0.983559	1.000000
2.599142	-1.918072	1.000000
-0.479535	-0.905667	0.000000
-2.636485	2.386543	0.000000
-7.913715	-5.273849	0.000000
-8.517724	-2.100243	0.000000
4.075496	9.310406	1.000000
-5.752939	-7.792731	0.000000
1.707643	7.706593	1.000000
-6.438474	1.602048	0.000000
7.306676	4.527116	1.000000
-7.642504	-3.873751	0.000000
-8.590129	5.432151	0.000000
-2.917452	-8.074009	0.000000
2.248005	-5.748635	0.000000
6.841653	-3.747776	1.000000
-0.987268	-0.132484	0.000000
1.532858	-0.263505	1.000000
-9.414108	7.963136	0.000000
3.421016	-9.269671	0.000000
0.542894	8.321756	1.000000
-2.966253	-5.851815	0.000000
8.189626	3.440056	1.000000
-2.111395	-5.917002	0.000000
8.574862	2.573174	1.000000
8.191111	-2.751379	1.000000
8.010161	7.688652	1.000000
4.804013	6.884946	1.000000
-2.046254	2.598561	1.000000
6.304475	3.379385	1.000000
7.939182	-7.071770	1.000000
-8.809969	0.534550	0.000000
7.434005	3.944673	1.000000
3.999260	8.705163	1.000000
-9.337296	-5.916764	0.000000
-0.862787	-8.925024	0.000000
-8.066656	7.162341	0.000000
-8.775451	-0.705594	0.000000
8.453645	-6.117162	1.000000
2.822373	4.938522	1.000000
-8.753300	-5.583111	0.000000
2.270709	5.588706	1.000000
-1.787730	9.396567	1.000000
7.946391	6.644833	1.000000
3.995833	-8.863316	0.000000
-0.468252	9.499630	1.000000
-0.213513	5.005307	1.000000
9.060171	-4.946882	1.000000
-6.826445	7.397950	1.000000
8.067765	7.360923	1.000000
-5.749786	8.790011	1.000000
8.532066	-8.452647	1.000000
-1.506716	-0.405349	0.000000
-1.345744	-4.834828	0.000000
-4.923975	-7.574887	0.000000
-5.579934	6.014328	1.000000
2.404350	-5.035407	0.000000
-8.421571	-6.672850	0.000000
-6.020790	-3.582964	0.000000
-2.157365	-1.101368	0.000000
9.610284	4.408504	1.000000
-9.358435	0.804737	0.000000
-2.274240	-8.165642	0.000000
-5.681024	2.029984	0.000000
7.435362	0.283177	1.000000
-7.004586	4.631541	0.000000
-4.964854	-6.516223	0.000000
0.282854	-1.825789	0.000000
-2.049188	1.983256	0.000000
-9.708756	-4.944994	0.000000
0.999037	7.047824	1.000000
-4.412584	0.032269	0.000000
-8.826628	7.355899	0.000000
0.991735	-1.339846	0.000000
-2.451420	7.805608	1.000000
8.544953	-6.317245	1.000000
-3.439413	-5.424398	0.000000
-0.582116	2.235318	1.000000
-4.394954	-3.550330	0.000000
0.868863	1.936760	1.000000
1.298986	6.388496	1.000000
-7.222271	9.547220	1.000000
3.677108	-6.611067	0.000000
-8.520520	-3.782094	0.000000
0.975460	-8.745299	0.000000
6.313525	0.926241	1.000000
7.199424	-9.890767	0.000000
-7.943670	1.974274	0.000000
9.121591	-5.765232	1.000000
4.329260	7.426457	1.000000
1.186554	-6.545488	0.000000
-1.840695	0.261261	0.000000
2.077250	-8.831257	0.000000
1.820128	-7.749681	0.000000
7.998146	7.898225	1.000000
9.034976	-9.629838	0.000000
-2.222369	-1.164217	0.000000
8.021907	-7.892833	1.000000
-4.847033	-6.495751	0.000000
7.675798	8.968927	1.000000
-5.921504	-7.277052	0.000000
5.835381	-0.759383	1.000000
1.836982	-1.795971	1.000000
3.372135	-7.853935	0.000000
-4.792068	-5.643910	0.000000
4.891360	-6.270452	0.000000
6.031341	-6.592007	0.000000
4.832576	1.885883	1.000000
6.211932	-1.480878	1.000000
1.157412	-4.070852	0.000000
1.123066	8.311725	1.000000
-2.050452	-2.229279	0.000000
7.536838	9.137928	1.000000
-7.669804	9.102493	1.000000
6.856798	-1.994613	1.000000
6.084421	8.282978	1.000000
5.311559	6.203548	1.000000
-0.101383	2.710226	1.000000
2.447842	2.017231	1.000000
4.225689	-2.973998	1.000000
-0.150314	-6.117678	0.000000
-3.389560	5.936367	1.000000
0.284674	4.288462	1.000000
2.465939	2.875342	1.000000
-0.323701	-6.736626	0.000000
2.563979	-5.808988	0.000000
3.073366	2.168495	1.000000
7.310496	-1.063885	1.000000
-2.635468	-0.500558	0.000000
-8.406432	5.452616	0.000000
6.916809	-0.152247	1.000000
-4.983279	-6.169928	0.000000
-9.296382	-6.562210	0.000000
4.100842	1.019161	1.000000
-7.459506	7.539628	1.000000
-5.941066	9.628846	1.000000
4.069217	5.484255	1.000000
-8.425398	-4.381126	0.000000
-2.357236	-9.205913	0.000000
-2.939318	4.038199	1.000000
-4.823495	-7.027805	0.000000
7.730906	-3.652799	1.000000
2.915880	6.789220	1.000000
-5.107985	4.345968	0.000000
8.417482	-5.916111	1.000000
-0.014981	-5.421976	0.000000
6.053359	4.920246	1.000000
-2.146575	-2.554965	0.000000
9.037671	9.278661	1.000000
9.921484	8.018398	1.000000
-2.938578	2.480898	0.000000
1.511145	-2.086471	0.000000
-3.399783	2.708133	0.000000
8.442992	-9.475958	0.000000
4.897850	-8.242206	0.000000
9.325427	1.662315	1.000000
-9.553444	-4.023115	0.000000
-8.934303	-7.992263	0.000000
3.294823	3.134693	1.000000
6.126909	-4.705259	1.000000
2.305509	-6.558901	0.000000
1.675466	4.508512	1.000000
-2.936940	1.591426	0.000000
9.443852	-0.143663	1.000000
3.877218	-1.628258	1.000000
3.216018	-0.123973	1.000000
0.284632	3.252510	1.000000
6.539794	-5.326076	1.000000
5.174310	-0.846294	1.000000
0.762574	0.557505	1.000000
-5.194073	3.738622	0.000000
3.549241	-4.947343	0.000000
2.746092	2.156442	1.000000
-5.819539	7.343805	1.000000
-5.592954	-3.064592	0.000000
0.576679	-9.597940	0.000000
-0.776355	3.027353	1.000000
6.507742	-7.949305	0.000000
-7.740393	-7.130653	0.000000
-9.190881	-0.847653	0.000000
9.567380	6.031153	1.000000
5.997786	7.961044	1.000000
5.990500	8.979375	1.000000
3.781504	9.903398	1.000000
8.033905	-4.530570	1.000000
-0.253589	-1.554941	0.000000
-2.256753	-0.771329	0.000000
7.824578	-4.252450	1.000000
6.878535	-4.351633	1.000000
-7.463831	7.768479	1.000000
3.697769	-8.109821	0.000000
7.162406	3.739517	1.000000
9.754006	-9.145725	1.000000
-3.237265	7.557371	1.000000
-4.763824	-6.476592	0.000000
8.555236	3.245766	1.000000
-9.743762	0.296500	0.000000
6.713091	-2.842467	1.000000
-5.737758	5.498071	0.000000
2.089433	9.163857	1.000000
4.660206	-4.377659	1.000000
-0.564262	6.079702	1.000000
4.836322	9.777372	1.000000
0.142282	3.188065	1.000000
4.627431	5.380198	1.000000
-9.695616	-4.860917	0.000000
-5.892717	7.837088	1.000000
7.870102	-5.619070	1.000000
6.507576	0.641493	1.000000
-1.607176	5.855199	1.000000
0.744427	-0.595966	1.000000
0.582037	4.750631	1.000000
-1.053213	2.637403	1.000000
3.951260	-7.545362	0.000000
1.377044	-9.869965	0.000000
3.086132	3.368953	1.000000
-9.220423	-6.363268	0.000000
-8.985695	1.119272	0.000000
9.499045	-4.480436	1.000000
-6.097903	7.176630	1.000000
4.058092	-1.437705	1.000000
-5.621995	-6.826686	0.000000
-5.545131	0.849067	0.000000
-9.017531	-7.275298	0.000000
2.046613	-2.549594	0.000000
0.182785	7.074493	1.000000
2.471334	-9.581994	0.000000
-0.690052	7.261949	1.000000
0.586329	-0.013085	1.000000
-3.596433	-8.922398	0.000000
-1.741267	-8.156299	0.000000
7.190836	-8.214379	0.000000
0.692106	7.721880	1.000000
9.871257	9.296767	1.000000
-9.350894	-4.313476	0.000000
-2.388169	6.890713	1.000000
-8.867026	-5.019912	0.000000
-3.558322	6.617240	1.000000
7.713468	1.547523	1.000000
0.110848	-7.479383	0.000000
6.714076	1.223246	1.000000
-7.263384	-9.461048	0.000000
8.991967	-9.554366	0.000000
-1.851691	0.100729	0.000000
-8.245639	-7.594128	0.000000
3.037839	-6.628805	0.000000
-3.194779	-4.316931	0.000000
-0.710923	-0.505215	0.000000
8.553058	-9.011797	0.000000
-7.348738	-4.676428	0.000000
-1.487754	6.671804	1.000000
-9.547268	-9.224356	0.000000
-5.488671	-2.503498	0.000000
1.936570	1.324585	1.000000
-0.735795	-6.149670	0.000000
1.971378	2.723957	1.000000
4.248646	6.034811	1.000000
-8.716329	8.492350	0.000000
1.571579	0.537265	1.000000
-8.562744	-7.067879	0.000000
-6.310572	-0.205765	0.000000
-0.956080	-2.889419	0.000000
-0.964086	3.223909	1.000000
6.496794	3.260183	1.000000
2.930023	-3.842196	0.000000
3.305441	-2.546079	1.000000
-3.103068	-3.116958	0.000000
4.555655	-5.303453	0.000000
-6.683607	-3.107073	0.000000
2.199347	-2.182824	1.000000
-9.555676	1.955101	0.000000
8.217447	9.572108	1.000000
-2.069119	2.155737	1.000000
8.213809	0.341243	1.000000
0.885498	2.805854	1.000000
-5.245534	0.526075	0.000000
2.480226	-0.538421	1.000000
5.067190	3.935317	1.000000
1.100989	-0.545096	1.000000
5.116264	-3.329533	1.000000
2.361609	0.829330	1.000000
9.816207	4.285816	1.000000
8.921753	6.868796	1.000000
-9.793305	5.534020	0.000000
2.625274	-9.905769	0.000000
-4.987724	-2.464066	0.000000
3.337487	1.315441	1.000000
6.100711	-6.734984	0.000000
2.823328	3.636274	1.000000
-2.488042	-1.587824	0.000000
6.557607	-9.367032	0.000000
-7.064724	-0.553382	0.000000
9.582117	-8.562861	1.000000
9.263171	-1.925755	1.000000
-7.976125	5.855811	0.000000
3.294243	-9.499401	0.000000
8.755412	-3.877272	1.000000
-4.745908	4.743280	0.000000
-6.840499	2.229131	0.000000
-2.711100	-6.868110	0.000000
8.493905	2.410622	1.000000
8.655788	-2.729588	1.000000
7.542058	5.862917	1.000000
4.759849	-0.475598	1.000000
-8.297126	7.001941	0.000000
5.125821	-0.674023	1.000000
9.581587	0.104586	1.000000
0.634377	5.348204	1.000000
-0.178856	-9.850344	0.000000
-6.773818	1.063112	0.000000
-8.927443	-9.315334	0.000000
1.489664	-2.403039	0.000000
-6.441656	-0.475096	0.000000
-6.879073	-7.797693	0.000000
7.477409	-0.717712	1.000000
6.427591	-3.964080	1.000000
1.497452	7.014969	1.000000
2.523440	-3.604373	0.000000
-2.647964	9.963515	1.000000
8.988764	7.012148	1.000000
8.620429	3.513097	1.000000
-9.988005	3.690713	0.000000
-6.203934	-7.525164	0.000000
5.788885	-1.000114	1.000000
-5.761282	5.756529	0.000000
-6.580202	0.068801	0.000000
-3.827471	5.299558	1.000000
-1.045898	-3.411304	0.000000
-2.607059	7.135028	1.000000
0.526307	-6.739134	0.000000
-8.600115	-0.291204	0.000000
6.943037	-1.238820	1.000000
9.895738	6.598362	1.000000
-8.176737	-3.021461	0.000000
-6.831928	5.049808	0.000000
8.197302	-4.635328	1.000000
4.493515	-4.711083	0.000000
-0.434035	-5.044092	0.000000
6.162499	1.290388	1.000000
3.262668	6.643495	1.000000
5.198185	-0.776847	1.000000
